dataset,model,winter_season,train_start,train_end,val_start,val_end,train_days,test_days,rmse_train,rmse_val,rmse_average,train_day_count,test_day_count,R1,C1,g
EOH0667_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-20 23:30:00,2021-12-01 00:00:00,2022-02-25 23:30:00,"2021-12-02,2021-12-03,2021-12-13,2021-12-24,2022-01-08,2022-01-13,2022-01-26,2022-01-27,2022-01-30,2022-02-20","2021-12-01,2021-12-16,2022-01-19,2022-02-09,2022-02-25",0.4533289617756434,0.7410587850189458,0.5971938733972946,10,5,0.0013553343948209,77914590.3912302,29.9999999973202
EOH0668_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-10 00:00:00,2022-02-26 23:30:00,2021-12-11 00:00:00,2022-02-27 23:30:00,"2021-12-10,2021-12-13,2022-01-10,2022-01-14,2022-01-22,2022-01-30,2022-02-02,2022-02-13,2022-02-20,2022-02-26","2021-12-11,2021-12-19,2022-01-07,2022-02-21,2022-02-27",0.3763786998041896,0.4665782562433275,0.4214784780237586,10,5,0.0043743485794485,52931126.20542581,1.0011290813155922e-06
EOH0669_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2021-12-15 23:30:00,2021-12-01 00:00:00,2021-12-11 23:30:00,"2021-12-02,2021-12-03,2021-12-05,2021-12-07,2021-12-09,2021-12-10,2021-12-12,2021-12-13,2021-12-14,2021-12-15","2021-12-01,2021-12-04,2021-12-06,2021-12-08,2021-12-11",0.8135132868101334,0.8479304739122233,0.8307218803611783,10,5,0.0050171690334775,28192342.590722032,0.2895276339022765
EOH0683_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-24 00:00:00,2022-02-24 23:30:00,2021-12-06 00:00:00,2022-02-27 23:30:00,"2021-12-24,2021-12-31,2022-01-03,2022-01-08,2022-01-18,2022-01-20,2022-02-14,2022-02-17,2022-02-22,2022-02-24","2021-12-06,2022-01-12,2022-01-19,2022-02-19,2022-02-27",0.6066716374908292,0.7359013021751738,0.6712864698330014,10,5,0.0028853776753854,50425877.50689952,8.895736468565667
EOH0687_merged_30min.parquet,1C1R1P1S,2021-2022,2022-01-22 00:00:00,2022-02-23 23:30:00,2022-01-23 00:00:00,2022-02-21 23:30:00,"2022-01-22,2022-01-25,2022-01-26,2022-01-28,2022-02-01,2022-02-06,2022-02-12,2022-02-13,2022-02-14,2022-02-23","2022-01-23,2022-02-15,2022-02-18,2022-02-20,2022-02-21",0.4674297994425531,0.6276549202308533,0.5475423598367032,10,5,0.0059568052415552,27185522.03799993,1.0007018695150097e-06
EOH0690_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-25 23:30:00,2021-12-02 00:00:00,2022-01-15 23:30:00,"2021-12-06,2021-12-08,2021-12-22,2022-01-02,2022-01-09,2022-01-12,2022-01-13,2022-02-15,2022-02-22,2022-02-25","2021-12-02,2021-12-13,2021-12-14,2021-12-21,2022-01-15",0.4256169832854785,0.38156009574388,0.4035885395146792,10,5,0.0041569519371898,70617531.16329417,15.062291648038116
EOH0697_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-20 23:30:00,2022-01-04 00:00:00,2022-02-13 23:30:00,"2021-12-03,2021-12-05,2021-12-08,2021-12-14,2021-12-21,2021-12-28,2021-12-29,2021-12-30,2022-02-19,2022-02-20","2022-01-04,2022-01-18,2022-01-21,2022-01-24,2022-02-13",0.4478490911454561,0.5254360338274711,0.4866425624864636,10,5,0.0069815541705493,117559946.68480933,1.0021173474182304e-06
EOH0699_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-24 23:30:00,2021-12-06 00:00:00,2022-02-22 23:30:00,"2021-12-04,2021-12-05,2021-12-18,2021-12-21,2021-12-27,2022-01-14,2022-01-15,2022-01-16,2022-01-22,2022-02-24","2021-12-06,2021-12-31,2022-01-13,2022-01-25,2022-02-22",0.6650444531391503,0.8592341694454353,0.7621393112922927,10,5,0.0067011795598252,11627786.186552132,2.783307332946187
EOH0702_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-05 00:00:00,2022-02-26 23:30:00,2021-12-06 00:00:00,2022-02-18 23:30:00,"2021-12-05,2021-12-16,2021-12-31,2022-01-01,2022-01-15,2022-01-16,2022-01-17,2022-01-25,2022-02-25,2022-02-26","2021-12-06,2021-12-30,2022-01-20,2022-02-10,2022-02-18",0.3836052114670586,0.4065908231099923,0.3950980172885254,10,5,0.0071197989064387,88357225.65923177,1.6320090187102947
EOH0728_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-27 23:30:00,2021-12-05 00:00:00,2022-02-12 23:30:00,"2021-12-03,2021-12-20,2021-12-29,2022-01-06,2022-01-14,2022-01-29,2022-01-30,2022-02-02,2022-02-14,2022-02-27","2021-12-05,2022-01-07,2022-01-15,2022-01-25,2022-02-12",0.5182715624372984,0.7631778039525627,0.6407246831949306,10,5,0.0034033205642317,101577322.3519494,29.99999999893656
EOH0732_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-20 23:30:00,2021-12-06 00:00:00,2022-02-22 23:30:00,"2021-12-01,2021-12-03,2021-12-16,2021-12-22,2021-12-26,2022-01-07,2022-01-28,2022-02-11,2022-02-18,2022-02-20","2021-12-06,2022-02-05,2022-02-12,2022-02-17,2022-02-22",0.6199792655990504,0.5990504197617154,0.6095148426803829,10,5,0.0044805821203023,55266732.26260284,11.548185341114747
EOH0737_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-26 23:30:00,2021-12-06 00:00:00,2022-02-12 23:30:00,"2021-12-03,2021-12-04,2021-12-11,2021-12-15,2021-12-16,2021-12-26,2022-01-14,2022-01-24,2022-02-16,2022-02-26","2021-12-06,2021-12-13,2022-01-02,2022-02-04,2022-02-12",0.5339590162018572,0.7703682662990675,0.6521636412504623,10,5,0.0051744060579913,39380951.616615705,4.927220035237754
EOH0745_merged_30min.parquet,1C1R1P1S,2020-2021,2020-12-02 00:00:00,2021-02-13 23:30:00,2020-12-28 00:00:00,2021-02-10 23:30:00,"2020-12-02,2020-12-03,2020-12-06,2020-12-07,2020-12-08,2020-12-11,2020-12-21,2020-12-25,2021-02-01,2021-02-13","2020-12-28,2020-12-29,2021-01-29,2021-01-31,2021-02-10",0.7365942413071437,0.9351263650435244,0.835860303175334,10,5,0.0051591972693953,15165364.703988686,1.902276857243654
EOH0746_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-01-27 23:30:00,2021-12-12 00:00:00,2022-01-14 23:30:00,"2021-12-02,2021-12-14,2021-12-17,2021-12-26,2021-12-28,2022-01-03,2022-01-07,2022-01-10,2022-01-26,2022-01-27","2021-12-12,2021-12-19,2022-01-04,2022-01-09,2022-01-14",0.3131494129280074,0.8328925577075275,0.5730209853177675,10,5,0.0131903795168077,19843600.51776418,3.5420575051331147
EOH0749_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-11 00:00:00,2022-02-24 23:30:00,2021-12-09 00:00:00,2022-01-14 23:30:00,"2021-12-11,2021-12-14,2021-12-20,2021-12-26,2022-01-03,2022-02-02,2022-02-07,2022-02-10,2022-02-16,2022-02-24","2021-12-09,2021-12-10,2021-12-12,2021-12-22,2022-01-14",0.2578397155548589,0.3626057173810215,0.3102227164679402,10,5,0.0044322210482481,203988700.1069644,1.0005142296170754e-06
EOH0764_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-18 23:30:00,2021-12-05 00:00:00,2022-02-08 23:30:00,"2021-12-01,2021-12-21,2022-01-05,2022-01-14,2022-01-24,2022-02-01,2022-02-04,2022-02-12,2022-02-17,2022-02-18","2021-12-05,2021-12-10,2021-12-28,2022-01-28,2022-02-08",0.480160627214057,0.3022322276438039,0.3911964274289304,10,5,0.0065286235920648,88977450.81428744,0.4033841334215728
EOH0766_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-21 23:30:00,2021-12-15 00:00:00,2022-02-10 23:30:00,"2021-12-06,2021-12-19,2021-12-24,2021-12-28,2021-12-30,2022-02-04,2022-02-11,2022-02-14,2022-02-18,2022-02-21","2021-12-15,2021-12-25,2022-01-19,2022-01-21,2022-02-10",0.6124769470402381,0.5641314583163577,0.5883042026782979,10,5,0.007721072337142,24730231.834031377,1.0199539955351352e-06
EOH0769_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-12 00:00:00,2022-02-06 23:30:00,2022-01-09 00:00:00,2022-02-28 23:30:00,"2021-12-12,2021-12-13,2021-12-14,2021-12-18,2021-12-19,2021-12-24,2022-01-18,2022-01-27,2022-02-01,2022-02-06","2022-01-09,2022-01-29,2022-02-02,2022-02-23,2022-02-28",0.5533980384638167,0.4985529475365083,0.5259754930001626,10,5,0.0043730376134696,36794328.01698725,0.4632511008612851
EOH0788_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-07 00:00:00,2022-02-17 23:30:00,2022-01-10 00:00:00,2022-02-26 23:30:00,"2021-12-07,2021-12-11,2021-12-14,2021-12-19,2022-01-14,2022-01-31,2022-02-05,2022-02-12,2022-02-15,2022-02-17","2022-01-10,2022-02-18,2022-02-19,2022-02-24,2022-02-26",0.5441204519676118,0.5209610528325369,0.5325407524000744,10,5,0.0068046088827414,59142876.50974536,4.647488447512791
EOH0789_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-16 00:00:00,2022-02-24 23:30:00,2021-12-04 00:00:00,2022-02-17 23:30:00,"2021-12-16,2021-12-19,2021-12-23,2022-01-05,2022-01-08,2022-01-21,2022-02-02,2022-02-07,2022-02-13,2022-02-24","2021-12-04,2021-12-08,2022-01-10,2022-01-16,2022-02-17",0.3407818076632443,0.3918653230048812,0.3663235653340627,10,5,0.0030203190678801,123723448.19030294,1.0001770354880926e-06
EOH0791_merged_30min.parquet,1C1R1P1S,2021-2022,2022-02-25 00:00:00,2022-02-27 23:30:00,2022-02-28 00:00:00,2022-02-28 23:30:00,"2022-02-25,2022-02-26,2022-02-27",2022-02-28,0.7299039018535359,0.5294903014222365,0.6296971016378863,3,1,0.0050619516339547,127684049.17077102,0.1073969831412292
EOH0793_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-20 23:30:00,2021-12-08 00:00:00,2022-02-19 23:30:00,"2021-12-04,2021-12-09,2021-12-14,2021-12-16,2021-12-19,2021-12-26,2022-02-08,2022-02-14,2022-02-16,2022-02-20","2021-12-08,2021-12-25,2021-12-29,2022-02-11,2022-02-19",0.9221231371464308,0.6993260968949646,0.8107246170206976,10,5,0.0066906256303578,43127849.246370815,0.34877924769285
EOH0808_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-08 00:00:00,2022-01-30 23:30:00,2021-12-01 00:00:00,2022-02-22 23:30:00,"2021-12-08,2021-12-10,2021-12-11,2021-12-17,2021-12-23,2022-01-07,2022-01-22,2022-01-25,2022-01-28,2022-01-30","2021-12-01,2022-01-24,2022-02-04,2022-02-11,2022-02-22",0.6146048087232946,0.6674504505172348,0.6410276296202647,10,5,0.0082151886062715,14959720.30672107,4.536721996027406
EOH0810_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-08 00:00:00,2022-02-27 23:30:00,2021-12-03 00:00:00,2022-02-19 23:30:00,"2021-12-08,2022-01-09,2022-01-17,2022-01-19,2022-01-22,2022-02-12,2022-02-16,2022-02-18,2022-02-25,2022-02-27","2021-12-03,2021-12-09,2022-01-04,2022-02-01,2022-02-19",0.2569231515934113,0.4355209841728969,0.3462220678831541,10,5,0.0039093742875844,41442735.93478372,11.386320762610552
EOH0813_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-17 00:00:00,2022-02-23 23:30:00,2021-12-03 00:00:00,2022-02-12 23:30:00,"2021-12-17,2021-12-21,2021-12-22,2022-01-15,2022-01-19,2022-01-21,2022-01-23,2022-01-24,2022-02-16,2022-02-23","2021-12-03,2021-12-29,2022-01-11,2022-02-05,2022-02-12",0.4011616886591179,0.850319654328031,0.6257406714935745,10,5,0.0046770776547835,174757328.5807787,25.57386240289412
EOH0818_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-15 00:00:00,2022-02-15 23:30:00,2021-12-04 00:00:00,2022-02-26 23:30:00,"2021-12-15,2021-12-23,2021-12-29,2022-01-02,2022-01-13,2022-01-25,2022-01-26,2022-02-02,2022-02-09,2022-02-15","2021-12-04,2021-12-12,2022-02-05,2022-02-12,2022-02-26",0.2977817155660781,0.5805669365939603,0.4391743260800192,10,5,0.0096358787172842,18847554.03027045,2.7709169139050958
EOH0822_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-13 00:00:00,2022-02-28 23:30:00,2021-12-09 00:00:00,2022-02-24 23:30:00,"2021-12-13,2021-12-23,2022-01-04,2022-01-06,2022-02-11,2022-02-12,2022-02-21,2022-02-22,2022-02-25,2022-02-28","2021-12-09,2021-12-19,2021-12-26,2022-02-08,2022-02-24",0.4885577459117858,0.7214557134452496,0.6050067296785178,10,5,0.0067504735876101,42776656.7306631,3.392596212304283
EOH0830_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-12 00:00:00,2022-02-27 23:30:00,2021-12-01 00:00:00,2022-02-04 23:30:00,"2021-12-12,2021-12-18,2022-01-09,2022-01-10,2022-01-15,2022-01-24,2022-02-11,2022-02-14,2022-02-24,2022-02-27","2021-12-01,2022-01-05,2022-01-13,2022-02-02,2022-02-04",0.7764162761522769,0.7228295500329879,0.7496229130926324,10,5,0.0048845075926439,35056034.46025532,1.001206221894964e-06
EOH0836_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-24 23:30:00,2021-12-13 00:00:00,2022-02-27 23:30:00,"2021-12-01,2021-12-10,2021-12-18,2021-12-21,2021-12-31,2022-01-04,2022-01-29,2022-02-05,2022-02-15,2022-02-24","2021-12-13,2021-12-28,2022-01-30,2022-02-25,2022-02-27",0.7074019131929743,0.7347416142614245,0.7210717637271994,10,5,0.0081629030143908,41801310.46119342,4.38998484533483
EOH0837_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-24 23:30:00,2022-01-07 00:00:00,2022-02-27 23:30:00,"2021-12-02,2021-12-13,2021-12-19,2022-01-17,2022-01-25,2022-01-26,2022-01-29,2022-02-16,2022-02-21,2022-02-24","2022-01-07,2022-02-01,2022-02-13,2022-02-25,2022-02-27",0.3381892490409534,0.3485101952372497,0.3433497221391015,10,5,0.0050144402385379,66290287.52399858,5.302315852569045
EOH0851_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-28 23:30:00,2021-12-21 00:00:00,2022-02-14 23:30:00,"2021-12-01,2021-12-11,2021-12-16,2021-12-30,2022-01-22,2022-01-31,2022-02-03,2022-02-17,2022-02-18,2022-02-28","2021-12-21,2021-12-24,2022-01-16,2022-01-25,2022-02-14",0.4324967536356112,0.5698960356490251,0.5011963946423181,10,5,0.0087542961163885,23689828.018735223,0.3813365171795979
EOH0857_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-10 00:00:00,2022-02-14 23:30:00,2021-12-12 00:00:00,2022-01-26 23:30:00,"2021-12-10,2021-12-15,2021-12-17,2021-12-21,2021-12-24,2022-01-14,2022-01-29,2022-02-03,2022-02-07,2022-02-14","2021-12-12,2021-12-13,2021-12-29,2022-01-10,2022-01-26",0.7335467414445164,0.7075926135902013,0.7205696775173589,10,5,0.0066356585889462,41163843.5277964,1.0090503524873155e-06
EOH0876_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-21 23:30:00,2021-12-01 00:00:00,2022-02-25 23:30:00,"2021-12-04,2021-12-16,2021-12-31,2022-01-04,2022-01-13,2022-01-18,2022-01-27,2022-02-01,2022-02-05,2022-02-21","2021-12-01,2021-12-02,2021-12-27,2022-01-03,2022-02-25",0.2006640509489109,0.2298591958051116,0.2152616233770112,10,5,0.0065325525096182,106434294.52047956,6.209419327861087
EOH0889_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-10 00:00:00,2022-02-16 23:30:00,2021-12-23 00:00:00,2022-02-23 23:30:00,"2021-12-10,2021-12-25,2021-12-28,2022-01-02,2022-01-03,2022-01-29,2022-02-02,2022-02-04,2022-02-11,2022-02-16","2021-12-23,2022-01-04,2022-01-16,2022-02-14,2022-02-23",0.4380698562815245,0.5391879921369404,0.4886289242092324,10,5,0.0121160973662791,21703171.18914486,1.4061350463309898
EOH0894_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-26 00:00:00,2022-02-25 23:30:00,2022-01-15 00:00:00,2022-02-23 23:30:00,"2021-12-26,2021-12-31,2022-01-02,2022-01-05,2022-01-17,2022-01-20,2022-01-21,2022-01-31,2022-02-03,2022-02-25","2022-01-15,2022-01-24,2022-02-01,2022-02-05,2022-02-23",0.5792616353695815,0.7492713760681601,0.6642665057188708,10,5,0.0047237140430674,43034539.06792752,8.465355329887554
EOH0896_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-16 23:30:00,2022-01-03 00:00:00,2022-02-25 23:30:00,"2021-12-06,2021-12-15,2021-12-17,2021-12-26,2022-01-20,2022-01-24,2022-01-31,2022-02-04,2022-02-09,2022-02-16","2022-01-03,2022-01-04,2022-02-03,2022-02-21,2022-02-25",0.2209636592886252,0.3201703928215458,0.2705670260550855,10,5,0.0048296051170751,83843993.56495051,2.019244333910485
EOH0901_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-15 00:00:00,2022-02-24 23:30:00,2021-12-26 00:00:00,2022-02-08 23:30:00,"2021-12-15,2021-12-23,2021-12-27,2022-01-04,2022-01-05,2022-01-09,2022-01-25,2022-02-14,2022-02-20,2022-02-24","2021-12-26,2021-12-31,2022-01-22,2022-02-04,2022-02-08",0.5444641401760407,0.9631873124518842,0.7538257263139625,10,5,0.0058716774887528,36935148.31765024,1.0004775399034648e-06
EOH0904_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-01 23:30:00,2021-12-16 00:00:00,2022-02-17 23:30:00,"2021-12-04,2021-12-14,2021-12-21,2021-12-23,2021-12-25,2021-12-26,2021-12-30,2022-01-05,2022-01-08,2022-02-01","2021-12-16,2021-12-28,2022-01-29,2022-02-12,2022-02-17",0.3703270020389515,0.4010072545260121,0.3856671282824818,10,5,0.0140511595230814,26010810.406985413,1.0000239319874075e-06
EOH0918_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-22 00:00:00,2022-02-22 23:30:00,2021-12-15 00:00:00,2022-02-04 23:30:00,"2021-12-22,2022-01-02,2022-01-14,2022-01-23,2022-01-29,2022-02-06,2022-02-09,2022-02-14,2022-02-15,2022-02-22","2021-12-15,2021-12-25,2021-12-30,2022-01-06,2022-02-04",0.5026998733698365,0.6605706919102886,0.5816352826400626,10,5,0.0067438703880748,37102663.768778674,0.1518401740624
EOH0922_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-27 23:30:00,2021-12-02 00:00:00,2022-02-22 23:30:00,"2021-12-03,2021-12-04,2021-12-14,2021-12-15,2021-12-16,2021-12-26,2022-01-09,2022-01-26,2022-02-25,2022-02-27","2021-12-02,2022-01-06,2022-01-07,2022-01-17,2022-02-22",0.3788160579493186,0.4918205240448428,0.4353182909970807,10,5,0.0046537581447793,36823057.48473119,1.0443616874814077
EOH0923_merged_30min.parquet,1C1R1P1S,2021-2022,2022-01-19 00:00:00,2022-02-27 23:30:00,2021-12-07 00:00:00,2022-02-04 23:30:00,"2022-01-19,2022-01-22,2022-01-26,2022-01-27,2022-01-30,2022-02-07,2022-02-18,2022-02-20,2022-02-23,2022-02-27","2021-12-07,2021-12-17,2021-12-21,2022-01-18,2022-02-04",0.4432961204607525,0.7629156350786416,0.603105877769697,10,5,0.0023989604981844,93180511.56380372,5.623572912570257
EOH0930_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-24 00:00:00,2022-02-26 23:30:00,2021-12-23 00:00:00,2022-02-19 23:30:00,"2021-12-24,2021-12-28,2021-12-31,2022-01-02,2022-01-14,2022-02-01,2022-02-02,2022-02-20,2022-02-21,2022-02-26","2021-12-23,2022-01-05,2022-01-30,2022-02-08,2022-02-19",0.3612958790957867,0.3787093001118546,0.3700025896038207,10,5,0.0045413459374716,42399505.71126524,1.0003089567534456e-06
EOH0934_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-27 00:00:00,2022-02-22 23:30:00,2021-12-09 00:00:00,2022-02-24 23:30:00,"2021-12-27,2022-01-02,2022-01-04,2022-01-08,2022-01-12,2022-01-15,2022-01-17,2022-01-25,2022-02-02,2022-02-22","2021-12-09,2021-12-19,2022-01-16,2022-02-08,2022-02-24",0.2731917731269019,0.4331299650217923,0.3531608690743471,10,5,0.0035437561882592,97728592.30254713,7.345274306104192
EOH0937_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-24 00:00:00,2022-02-26 23:30:00,2021-12-03 00:00:00,2022-02-25 23:30:00,"2021-12-24,2021-12-27,2022-01-05,2022-01-10,2022-01-14,2022-01-23,2022-01-28,2022-01-29,2022-02-10,2022-02-26","2021-12-03,2022-01-07,2022-02-17,2022-02-18,2022-02-25",0.7993429757987172,0.9533484560776831,0.8763457159382002,10,5,0.0043530687902096,33233098.87665505,0.6595623185632625
EOH0943_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-03 23:30:00,2021-12-06 00:00:00,2022-02-27 23:30:00,"2021-12-04,2021-12-16,2021-12-23,2021-12-27,2022-01-03,2022-01-09,2022-01-12,2022-01-23,2022-01-25,2022-02-03","2021-12-06,2022-01-02,2022-01-21,2022-02-21,2022-02-27",0.5788188461850957,0.7234561399814217,0.6511374930832587,10,5,0.0053044881017357,94943737.24221209,29.99999998624243
EOH0953_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-22 23:30:00,2021-12-12 00:00:00,2022-02-26 23:30:00,"2021-12-02,2021-12-03,2021-12-27,2022-01-07,2022-01-20,2022-01-30,2022-02-04,2022-02-05,2022-02-07,2022-02-22","2021-12-12,2021-12-24,2022-01-06,2022-01-22,2022-02-26",0.481572684392235,0.5854994124642544,0.5335360484282448,10,5,0.0057569149195167,46055693.84411965,1.9605334878157616
EOH0957_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-17 00:00:00,2022-02-28 23:30:00,2021-12-08 00:00:00,2022-01-11 23:30:00,"2021-12-17,2022-01-02,2022-01-03,2022-01-04,2022-01-19,2022-01-24,2022-01-28,2022-01-30,2022-02-06,2022-02-28","2021-12-08,2021-12-19,2021-12-26,2021-12-31,2022-01-11",0.5810431231884974,0.4487821472868346,0.5149126352376661,10,5,0.0026927467554408,74343604.92922807,1.0017738904875511e-06
EOH0958_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-08 00:00:00,2022-01-11 23:30:00,2021-12-02 00:00:00,2021-12-24 23:30:00,"2021-12-08,2021-12-11,2021-12-12,2021-12-17,2021-12-18,2022-01-03,2022-01-04,2022-01-06,2022-01-08,2022-01-11","2021-12-02,2021-12-05,2021-12-06,2021-12-10,2021-12-24",0.4849379145137334,0.5484196488848054,0.5166787816992695,10,5,0.0045852622903475,27083003.366254307,13.669572486746896
EOH0975_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-23 23:30:00,2021-12-20 00:00:00,2022-02-16 23:30:00,"2021-12-03,2021-12-12,2021-12-18,2021-12-26,2022-01-10,2022-01-16,2022-01-21,2022-01-24,2022-02-14,2022-02-23","2021-12-20,2022-01-02,2022-01-11,2022-02-11,2022-02-16",0.5000699233888815,0.9213321584807228,0.710701040934802,10,5,0.0059027845125015,23521544.19433994,1.0008855824510482e-06
EOH0979_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-26 23:30:00,2021-12-20 00:00:00,2022-02-20 23:30:00,"2021-12-01,2021-12-05,2021-12-24,2022-01-03,2022-01-08,2022-01-11,2022-01-18,2022-02-15,2022-02-22,2022-02-26","2021-12-20,2022-01-24,2022-02-05,2022-02-13,2022-02-20",0.4659674792703066,0.7429903816256674,0.6044789304479871,10,5,0.0057703035536677,76812356.54116093,15.52465491183836
EOH0988_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-19 23:30:00,2021-12-06 00:00:00,2022-02-21 23:30:00,"2021-12-01,2021-12-03,2021-12-12,2021-12-14,2021-12-21,2021-12-26,2022-01-03,2022-01-08,2022-01-17,2022-02-19","2021-12-06,2021-12-15,2022-01-04,2022-01-27,2022-02-21",0.5342137013502329,0.4038799914895126,0.4690468464198728,10,5,0.0109441956078382,18016842.14032427,3.060628477373301
EOH0991_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-12 00:00:00,2022-02-18 23:30:00,2021-12-02 00:00:00,2022-01-10 23:30:00,"2021-12-12,2021-12-20,2021-12-26,2022-01-01,2022-01-04,2022-01-13,2022-01-16,2022-01-31,2022-02-01,2022-02-18","2021-12-02,2021-12-06,2021-12-18,2022-01-08,2022-01-10",0.6217695032571341,0.6090159037712457,0.61539270351419,10,5,0.0047351736276096,29927971.18909051,2.90581128559598
EOH0999_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-15 23:30:00,2021-12-17 00:00:00,2022-02-25 23:30:00,"2021-12-02,2021-12-10,2021-12-12,2022-01-07,2022-01-16,2022-01-18,2022-01-22,2022-01-26,2022-02-09,2022-02-15","2021-12-17,2022-01-01,2022-01-09,2022-02-13,2022-02-25",0.4003093442509911,0.4411740555825687,0.4207416999167799,10,5,0.0079873712955314,41482013.74958771,2.256792692817922
EOH1000_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-21 23:30:00,2021-12-07 00:00:00,2022-02-08 23:30:00,"2021-12-02,2021-12-03,2021-12-04,2021-12-14,2021-12-19,2021-12-27,2022-01-07,2022-02-13,2022-02-14,2022-02-21","2021-12-07,2021-12-15,2021-12-20,2022-01-02,2022-02-08",0.7848953493135418,0.6736695439833444,0.7292824466484431,10,5,0.0079328660674775,19563210.592590854,3.2603100039894573
EOH1003_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-11 00:00:00,2022-02-16 23:30:00,2021-12-14 00:00:00,2022-02-20 23:30:00,"2021-12-11,2021-12-16,2021-12-24,2022-01-04,2022-01-18,2022-01-19,2022-01-21,2022-01-22,2022-02-07,2022-02-16","2021-12-14,2022-01-24,2022-01-25,2022-02-11,2022-02-20",0.4396770216302471,0.4662327299516292,0.4529548757909381,10,5,0.0039329139090755,176784494.4343851,23.81413093499396
EOH1018_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-11 23:30:00,2021-12-06 00:00:00,2022-02-16 23:30:00,"2021-12-03,2021-12-10,2021-12-11,2021-12-16,2021-12-18,2021-12-24,2022-01-01,2022-01-18,2022-01-24,2022-02-11","2021-12-06,2021-12-13,2021-12-23,2022-01-28,2022-02-16",0.954491648200652,0.7999413083135297,0.8772164782570908,10,5,0.0054193832248192,24548851.021194696,7.918345113949314
